label,text
"P02CA05, Flubendazole",Flubendazole
"P02CA06, Fenbendazole",Fenbendazole
"P02CA51, Mebendazole,combinations","Mebendazole,combinations"
"P02CB, Piperazineandderivatives",Piperazineandderivatives
"P02CB01, Piperazine",Piperazine
"P02CB02, Diethylcarbamazine",Diethylcarbamazine
"P02CC, Tetrahydropyrimidinederivatives",Tetrahydropyrimidinederivatives
"P02CC01, Pyrantel",Pyrantel
"P02CC02, Oxantel",Oxantel
"P02CE, Imidazothiazolederivatives",Imidazothiazolederivatives
"P02CE01, Levamisole",Levamisole
"P02CF, Avermectines",Avermectines
"P02CF01, Ivermectin",Ivermectin
"P02CX, Otherantinematodals",Otherantinematodals
"P02CX01, Pyrvinium",Pyrvinium
"P02CX02, Bephenium",Bephenium
"P02D, Anticestodals",Anticestodals
"P02DA, Salicylicacidderivatives",Salicylicacidderivatives
"P02DA01, Niclosamide",Niclosamide
"P02DX, Otheranticestodals",Otheranticestodals
"P02DX01, Desaspidin",Desaspidin
"P02DX02, Dichlorophen",Dichlorophen
"P03, Ectoparasiticides, including scabicides, insecticides and repellents","Ectoparasiticides, including scabicides, insecticides and repellents"
"P03A, Ectoparasiticides, including scabicides","Ectoparasiticides, including scabicides"
"P03AA, Sulfurcontainingproducts",Sulfurcontainingproducts
"P03AA01, Dixanthogen",Dixanthogen
"P03AA02, Potassiumpolysulfide",Potassiumpolysulfide
"P03AA03, Mesulfen",Mesulfen
"P03AA04, Disulfiram",Disulfiram
"P03AA05, Thiram",Thiram
"P03AA54, Disulfiram,combinations","Disulfiram,combinations"
"P03AB, Chlorinecontainingproducts",Chlorinecontainingproducts
"P03AB01, Clofenotane",Clofenotane
"P03AB02, Lindane",Lindane
"P03AB51, Clofenotane,combinations","Clofenotane,combinations"
"P03AC, Pyrethrines,includingsyntheticcompounds","Pyrethrines,includingsyntheticcompounds"
"P03AC01, Pyrethrum",Pyrethrum
"P03AC02, Bioallethrin",Bioallethrin
"P03AC03, Phenothrin",Phenothrin
"P03AC04, Permethrin",Permethrin
"P03AC51, Pyrethrum,combinations","Pyrethrum,combinations"
"P03AC52, Bioallethrin,combinations","Bioallethrin,combinations"
"P03AC53, Phenothrin,combinations","Phenothrin,combinations"
"P03AC54, Permethrin,combinations","Permethrin,combinations"
"P03AX, Otherectoparasiticides,includingscabicides","Otherectoparasiticides,includingscabicides"
"P03AX01, Benzylbenzoate",Benzylbenzoate
"P03AX02, Copperoleinate",Copperoleinate
"P03AX03, Malathion",Malathion
"P03AX04, Quassia",Quassia
"P03AX05, Dimeticone",Dimeticone
"P03AX06, Benzylalcohol",Benzylalcohol
"P03B, Insecticides and repellents",Insecticides and repellents
"P03BA, Pyrethrines",Pyrethrines
"P03BA01, Cyfluthrin",Cyfluthrin
"P03BA02, Cypermethrin",Cypermethrin
"P03BA03, Decamethrin",Decamethrin
"P03BA04, Tetramethrin",Tetramethrin
"P03BX, Otherinsecticidesandrepellents",Otherinsecticidesandrepellents
"P03BX01, Diethyltoluamide",Diethyltoluamide
"P03BX02, Dimethylphthalate",Dimethylphthalate
"P03BX03, Dibutylphthalate",Dibutylphthalate
"P03BX04, Dibutylsuccinate",Dibutylsuccinate
"P03BX05, Dimethylcarbate",Dimethylcarbate
"P03BX06, Etohexadiol",Etohexadiol
"R01, Nasal preparations",Nasal preparations
"R01A, Decongestants and other nasal preparations for topical use",Decongestants and other nasal preparations for topical use
"R01AA, Sympathomimetics,plain","Sympathomimetics,plain"
"R01AA02, Cyclopentamine",Cyclopentamine
"R01AA03, Ephedrine",Ephedrine
"R01AA04, Phenylephrine",Phenylephrine
"R01AA05, Oxymetazoline",Oxymetazoline
"R01AA06, Tetryzoline",Tetryzoline
"R01AA07, Xylometazoline",Xylometazoline
"R01AA08, Naphazoline",Naphazoline
"R01AA09, Tramazoline",Tramazoline
"R01AA10, Metizoline",Metizoline
"R01AA11, Tuaminoheptane",Tuaminoheptane
"R01AA12, Fenoxazoline",Fenoxazoline
"R01AA13, Tymazoline",Tymazoline
"R01AA14, Epinephrine",Epinephrine
"R01AA15, Indanazoline",Indanazoline
"R01AB, Sympathomimetics,combinationsexcludingcorticosteroids","Sympathomimetics,combinationsexcludingcorticosteroids"
"R01AB01, Phenylephrine",Phenylephrine
"R01AB02, Naphazoline",Naphazoline
"R01AB03, Tetryzoline",Tetryzoline
"R01AB05, Ephedrine",Ephedrine
"R01AB06, Xylometazoline",Xylometazoline
"R01AB07, Oxymetazoline",Oxymetazoline
"R01AB08, Tuaminoheptane",Tuaminoheptane
"R01AC, Antiallergicagents,excludingcorticosteroids","Antiallergicagents,excludingcorticosteroids"
"R01AC01, Cromoglicicacid",Cromoglicicacid
"R01AC02, Levocabastine",Levocabastine
"R01AC03, Azelastine",Azelastine
"R01AC04, Antazoline",Antazoline
"R01AC05, Spaglumicacid",Spaglumicacid
"R01AC06, Thonzylamine",Thonzylamine
"R01AC07, Nedocromil",Nedocromil
"R01AC08, Olopatadine",Olopatadine
"R01AC51, Cromoglicicacid,combinations","Cromoglicicacid,combinations"
"R01AD, Corticosteroids",Corticosteroids
"R01AD01, Beclometasone",Beclometasone
"R01AD02, Prednisolone",Prednisolone
"R01AD03, Dexamethasone",Dexamethasone
"R01AD04, Flunisolide",Flunisolide
"R01AD05, Budesonide",Budesonide
"R01AD06, Betamethasone",Betamethasone
"R01AD07, Tixocortol",Tixocortol
"R01AD08, Fluticasone",Fluticasone
"R01AD09, Mometasonefuroate",Mometasonefuroate
"R01AD11, Triamcinolone",Triamcinolone
"R01AD12, Fluticasonefuroate",Fluticasonefuroate
"R01AD13, Ciclesonide",Ciclesonide
"R01AD52, Prednisolone,combinations","Prednisolone,combinations"
"R01AD53, Dexamethasone,combinations","Dexamethasone,combinations"
"R01AD57, Tixocortol,combinations","Tixocortol,combinations"
"R01AD58, Fluticasone,combinations","Fluticasone,combinations"
"R01AD60, Hydrocortisone,combinations","Hydrocortisone,combinations"
"R01AX, Othernasalpreparations",Othernasalpreparations
"R01AX01, Calciumhexaminethiocyanate",Calciumhexaminethiocyanate
"R01AX02, Retinol",Retinol
"R01AX03, Ipratropiumbromide",Ipratropiumbromide
"R01AX05, Ritiometan",Ritiometan
"R01AX06, Mupirocin",Mupirocin
"R01AX07, Hexamidine",Hexamidine
"R01AX08, Framycetin",Framycetin
"R01AX09, Hyaluronicacid",Hyaluronicacid
"R01AX10, Various",Various
"R01AX30, Combinations",Combinations
"R01BA, Nasal decongestants for systemic use",Nasal decongestants for systemic use
"R01BA01, Phenylpropanolamine",Phenylpropanolamine
"R01BA02, Pseudoephedrine",Pseudoephedrine
"R01BA03, Phenylephrine",Phenylephrine
"R01BA51, Phenylpropanolamine,combinations","Phenylpropanolamine,combinations"
"R01BA52, Pseudoephedrine,combinations","Pseudoephedrine,combinations"
"R01BA53, Phenylephrine,combinations","Phenylephrine,combinations"
"R02A, Throat drugs",Throat drugs
"R02AA, Throat antiseptics",Throat antiseptics
"R02AA01, Ambazone",Ambazone
"R02AA02, Dequalinium",Dequalinium
"R02AA03, Dichlorobenzylalcohol",Dichlorobenzylalcohol
"R02AA05, Chlorhexidine",Chlorhexidine
"R02AA06, Cetylpyridinium",Cetylpyridinium
"R02AA09, Benzethonium",Benzethonium
"R02AA10, Myristyl-benzalkonium",Myristyl-benzalkonium
"R02AA11, Chlorquinaldol",Chlorquinaldol
"R02AA12, Hexylresorcinol",Hexylresorcinol
"R02AA13, Acriflaviniumchloride",Acriflaviniumchloride
"R02AA14, Oxyquinoline",Oxyquinoline
"R02AA15, Povidone-iodine",Povidone-iodine
"R02AA16, Benzalkonium",Benzalkonium
"R02AA17, Cetrimonium",Cetrimonium
"R02AA18, Hexamidine",Hexamidine
"R02AA19, Phenol",Phenol
"R02AA20, Various",Various
"R02AA21, Octenidine",Octenidine
"R02AB, Throat antibiotics",Throat antibiotics
"R02AB01, Neomycin",Neomycin
"R02AB02, Tyrothricin",Tyrothricin
"R02AB03, Fusafungine",Fusafungine
"R02AB04, Bacitracin",Bacitracin
"R02AB30, Gramicidin",Gramicidin
"R02AD, Anesthetics, local","Anesthetics, local"
"R02AD01, Benzocaine",Benzocaine
"R02AD02, Lidocaine",Lidocaine
"R02AD03, Cocaine",Cocaine
"R02AD04, Dyclonine",Dyclonine
"R02AX, Other throat preparations",Other throat preparations
"R02AX01, Flurbiprofen",Flurbiprofen
"R02AX02, Ibuprofen",Ibuprofen
"R03, Drugs for obstructive airway diseases",Drugs for obstructive airway diseases
"R03A, Adrenergics, inhalants","Adrenergics, inhalants"
"R03AA, Alphaandbetaadrenoreceptoragonists",Alphaandbetaadrenoreceptoragonists
"R03AA01, Epinephrine",Epinephrine
"R03AB, Non-selectivebeta-adrenoreceptoragonists",Non-selectivebeta-adrenoreceptoragonists
"R03AB02, Isoprenaline",Isoprenaline
"R03AB03, Orciprenaline",Orciprenaline
"R03AC, Selectivebeta-2-adrenoreceptoragonists",Selectivebeta-2-adrenoreceptoragonists
"R03AC02, Salbutamol",Salbutamol
"R03AC03, Terbutaline",Terbutaline
"R03AC04, Fenoterol",Fenoterol
"R03AC05, Rimiterol",Rimiterol
"R03AC06, Hexoprenaline",Hexoprenaline
"R03AC07, Isoetarine",Isoetarine
"R03AC08, Pirbuterol",Pirbuterol
"R03AC09, Tretoquinol",Tretoquinol
"R03AC10, Carbuterol",Carbuterol
"R03AC11, Tulobuterol",Tulobuterol
"R03AC12, Salmeterol",Salmeterol
"R03AC13, Formoterol",Formoterol
"R03AC14, Clenbuterol",Clenbuterol
"R03AC15, Reproterol",Reproterol
"R03AC16, Procaterol",Procaterol
"R03AC17, Bitolterol",Bitolterol
"R03AC18, Indacaterol",Indacaterol
"R03AC19, Olodaterol",Olodaterol
"R03AH, Combinationsofadrenergics",Combinationsofadrenergics
"R03AK, Adrenergicsincombinationwithcorticosteroidsorotherdrugs,excl.anticholinergics","Adrenergicsincombinationwithcorticosteroidsorotherdrugs,excl.anticholinergics"
"R03AK01, Epinephrineandotherdrugsforobstructiveairwaydiseases",Epinephrineandotherdrugsforobstructiveairwaydiseases
"R03AK02, Isoprenalineandotherdrugsforobstructiveairwaydiseases",Isoprenalineandotherdrugsforobstructiveairwaydiseases
"R03AK04, Salbutamolandsodiumcromoglicate",Salbutamolandsodiumcromoglicate
"R03AK05, Reproterolandsodiumcromoglicate",Reproterolandsodiumcromoglicate
"R03AK06, Salmeterolandfluticasone",Salmeterolandfluticasone
"R03AK07, Formoterolandbudesonide",Formoterolandbudesonide
"R03AK08, Formoterolandbeclometasone",Formoterolandbeclometasone
"R03AK09, Formoterolandmometasone",Formoterolandmometasone
"R03AK10, Vilanterolandfluticasonefuroate",Vilanterolandfluticasonefuroate
"R03AK11, Formoterolandfluticasone",Formoterolandfluticasone
"R03AK12, Salmeterolandbudesonide",Salmeterolandbudesonide
"R03AK13, SalbutamolandBeclometasone",SalbutamolandBeclometasone
"R03AL, Adrenergicsincombinationwithanticholinergics",Adrenergicsincombinationwithanticholinergics
"R03AL01, Fenoterolandipratropiumbromide",Fenoterolandipratropiumbromide
"R03AL02, Salbutamolandipratropiumbromide",Salbutamolandipratropiumbromide
"R03AL03, Vilanterolandumeclidiniumbromide",Vilanterolandumeclidiniumbromide
"R03AL04, Indacaterolandglycopyrroniumbromide",Indacaterolandglycopyrroniumbromide
"R03AL05, Formoterolandaclidiniumbromide",Formoterolandaclidiniumbromide
"R03AL06, Olodaterolandtiotropiumbromide",Olodaterolandtiotropiumbromide
"R03B, Other drugs for obstructive airway diseases, inhalants","Other drugs for obstructive airway diseases, inhalants"
"R03BA, Glucocorticoids",Glucocorticoids
"R03BA01, Beclometasone",Beclometasone
"R03BA02, Budesonide",Budesonide
"R03BA03, Flunisolide",Flunisolide
"R03BA04, Betamethasone",Betamethasone
"R03BA05, Fluticasone",Fluticasone
"R03BA06, Triamcinolone",Triamcinolone
"R03BA07, Mometasone",Mometasone
"R03BA08, Ciclesonide",Ciclesonide
"R03BA09, Fluticasonefuroate",Fluticasonefuroate
"R03BB, Anticholinergics",Anticholinergics
"R03BB01, Ipratropiumbromide",Ipratropiumbromide
"R03BB02, Oxitropiumbromide",Oxitropiumbromide
"R03BB03, Stramonipreparations",Stramonipreparations
"R03BB04, Tiotropiumbromide",Tiotropiumbromide
"R03BB05, Aclidiniumbromide",Aclidiniumbromide
"R03BB06, Glycopyrroniumbromide",Glycopyrroniumbromide
"R03BB07, Umeclidiniumbromide",Umeclidiniumbromide
"R03BB54, Tiotropiumbromide,combinations","Tiotropiumbromide,combinations"
"R03BC, Antiallergicagents,excludingcorticosteroids","Antiallergicagents,excludingcorticosteroids"
"R03BC01, Cromoglicicacid",Cromoglicicacid
"R03BC03, Nedocromil",Nedocromil
"R03BX, Otherdrugsforobstructiveairwaydiseases,inhalants","Otherdrugsforobstructiveairwaydiseases,inhalants"
"R03BX01, Fenspiride",Fenspiride
"R03C, Adrenergics for systemic use",Adrenergics for systemic use
"R03CA, Alpha-andbeta-adrenoreceptoragonists",Alpha-andbeta-adrenoreceptoragonists
"R03CA02, Ephedrine",Ephedrine
"R03CB, Non-selectivebeta-adrenoreceptoragonists",Non-selectivebeta-adrenoreceptoragonists
"R03CB01, Isoprenaline",Isoprenaline
"R03CB02, Methoxyphenamine",Methoxyphenamine
"R03CB03, Orciprenaline",Orciprenaline
"L01XD04, Aminolevulinicacid",Gliolan
"L01XD04, Aminolevulinicacid",Effala
"J05AR02, Lamivudineandabacavir",Kivexa
"J05AF06, Abacavir",Ziagen
"L04AA24, Abatacept",Orencia
"L02BX03, Abiraterone",Zytiga
"N07BB03, Acamprosate",Campral
"M01AB16, Aceclofenac",Aceclofenac EG
"M01AB16, Aceclofenac",Air-Tal
"M01AB16, Aceclofenac",Biofenac
"B01AA07, Acenocoumarol",Sintrom
"C10BX06, Atorvastatin,acetylsalicylicacidandramipril",Trinomia
"N02BA01, Acetylsalicylicacid",Acide Acétylsalicylique Panpharma
"N02BA01, Acetylsalicylicacid",Aspegic
"N02BA01, Acetylsalicylicacid",Sedergine
"N02BA51, Acetylsalicylicacid,combinationsexcludingpsycholeptics",Aspirine-C
"N02BA01, Acetylsalicylicacid",Aspirine
"B01AC06, Acetylsalicylicacid",Cardioaspirine
"B01AC06, Acetylsalicylicacid",Asaflow
"D06BB03, Aciclovir",Aciclovir EG
"D06BB03, Aciclovir",Aciclovir GSK
"D06BB03, Aciclovir",Viratop
"D06BB03, Aciclovir",Zovirax
"D06BB53, Aciclovir,combinations",Zovirax Duo
"J05AB01, Aciclovir",Aciclovir Hospira
"J05AB01, Aciclovir",Aciclovir Sandoz
"D05BB02, Acitretin",Neotigason
"R03AL05, Formoterolandaclidiniumbromide",Duaklir
"R03BB05, Aclidiniumbromide",Bretaris
"D08AX07, Sodiumhypochlorite",Dakin Cooper
"D03AX09, Crilanomer",Intrasite
"L04AB04, Adalimumab",Humira
"L04AB04, Adalimumab",Hulio
"L04AB04, Adalimumab",Idacio
"L04AB04, Adalimumab",Hyrimoz
"D10AD53, Adapalene,combinations",Epiduo
"D10AD03, Adapalene",Differin
"C01EB10, Adenosine",Adenocor
"B02BC30, Combinations",Artiss
"B02BC30, Combinations",Tisseel S/D
"C05CX03, Hippocastanisemen",Veinofytol
"L01XE13, Afatinib",Giotrif
"L01XX44, Aflibercept",Zaltrap
"A16AB03, Agalsidasealfa",Replagal
"A16AB04, Agalsidasebeta",Fabrazyme
"N06AX22, Agomelatine",Valdoxan
"B02BD04, CoagulationfactorIX",Idelvion
"L04AA34, Alemtuzumab",Lemtrada
"M05BB03, Alendronicacidandcolecalciferol",Fosavance
"M05BA04, Alendronicacid",Alendronate EG
"M05BA04, Alendronicacid",Alendronate Teva
"M05BA04, Alendronicacid",Alendronate Viatris
"M05BA04, Alendronicacid",Fosamax
"B02AB02, Alfa1antitrypsin",Pulmolast
"A11CC03, Alfacalcidol",Etalpha
"N01AH02, Alfentanil",Rapifen
"G04CA01, Alfuzosin",Alfuzosine Sandoz
"G04CA01, Alfuzosin",Xatral
"A02BX13, Alginicacid",Gaviscon
"A16AB07, Alglucosidasealfa",Myozyme
"C10A, Lipid modifying agents, plain",Praluent
"M04AA01, Allopurinol",Allopurinol Teva
"M04AA01, Allopurinol",Zyloric
"M04AA01, Allopurinol",Allopurinol EG
"N02CC05, Almotriptan",Almogran
"A10BD13, Metforminandalogliptin",Vipdomet
"A10BH04, Alogliptin",Vipidia
"N05BA12, Alprazolam",Alprazolam EG
"N05BA12, Alprazolam",Alprazolam Sandoz
"N05BA12, Alprazolam",Xanax
"N05BA12, Alprazolam",Alpraz
"G04BE01, Alprostadil",Caverject
"C01EA01, Alprostadil",Prostin VR
"G04BE01, Alprostadil",Vytaros
"B01AD02, Alteplase",Actilyse
"A02AB10, Aluminiumcompounds,combinations",Maalox Antacid
"A03AX08, Alverine",Spasmine
"A03AX58, Alverine,combinations",Simalviane
"C02KX02, Ambrisentan",Volibris
"J02AA01, AmphotericinB",Abelcet Lipid Complex
"J02AA01, AmphotericinB",AmBisome
"J01GB06, Amikacin",Amikacine B. Braun
"J01GB06, Amikacin",Amukin
"C01BD01, Amiodarone",Cordarone
"C01BD01, Amiodarone",Amiodarone EG
"N05AL05, Amisulpride",Amisulpride EG
"N05AL05, Amisulpride",Solian
"N06AA09, Amitriptyline",Redomex
"C08CA01, Amlodipine",Amlor
"C08CA01, Amlodipine",Amlodipine EG
"C08CA01, Amlodipine",Amlodipine Krka
"C08CA01, Amlodipine",Amlodipine Teva
"C08CA01, Amlodipine",Amlodipine Viatris
"C08CA01, Amlodipine",Amlodipin Sandoz
"C08CA01, Amlodipine",Amlogal
"D01AE16, Amorolfine",Amorolfine Schollmedical
"D01AE16, Amorolfine",Amorolfine Teva
"D01AE16, Amorolfine",Curanail
"D01AE16, Amorolfine",Loceryl
"J01CR02, Amoxicillinandenzymeinhibitor",Levmentin
"J01CR02, Amoxicillinandenzymeinhibitor",Amoxiclav Sandoz
"J01CR02, Amoxicillinandenzymeinhibitor",AmoclaneEG
"J01CR02, Amoxicillinandenzymeinhibitor",Augmentin
"J01CR02, Amoxicillinandenzymeinhibitor",Amoxicillin / Clavulanic Acid AB
"J01CA04, Amoxicillin",Delamoxyle
"J01CA04, Amoxicillin",Clamoxyl
"J01CA04, Amoxicillin",Amoxicilline Sandoz
"J01CA04, Amoxicillin",Amoxicilline EG
"R02AA03, Dichlorobenzylalcohol",Strepsils + Lidocaine
"R02AA03, Dichlorobenzylalcohol",Strepsils
"L01XX35, Anagrelide",Anagrelid Sandoz
"L01XX35, Anagrelide",Xagrid
"L04AC03, Anakinra",Kineret
"L02BG03, Anastrozole",Anastrozole EG
"L02BG03, Anastrozole",Anastrozole Teva
"L02BG03, Anastrozole",Anastrozol Sandoz
"L02BG03, Anastrozole",Arimidex
"A16AX02, Anetholetrithione",Sulfarlem S25
"J02AX06, Anidulafungin",Anidulafungine Accord Healthcare
"J02AX06, Anidulafungin",Ecalta
"B01AB02, AntithrombinIII",Concentré d’Antithrombine III Baxalta
"B01AF02, Apixaban",Eliquis
"N04BC07, Apomorphine",APO-GO-PEN
"N04BC07, Apomorphine",Apomorphine HCl Sterop
"L04AA32, Apremilast",Otezla
"A04AD12, Aprepitant",Emend
"A04AD12, Aprepitant",Aprepitant Sandoz
"A04AD12, Aprepitant",Aprepitant Teva
"B02AB01, Aprotinin",Trasylol
"G04BX, Otherurologicals",Urocystil
"H01BA01, Vasopressin",Reverpleg
"N05AX12, Aripiprazole",Abilify
"N05AX12, Aripiprazole",Aripiprazol Sandoz
"N05AX12, Aripiprazole",Aripiprazole EG
"N05AX12, Aripiprazole",Aripiprazole Sandoz
"N05AX12, Aripiprazole",Aripiprazole Teva
"N05AX12, Aripiprazole",Aripiprazol Krka
"P01BF01, Artemetherandlumefantrine",Riamet
"N01BB58, Articaine,combinations",Septanest
"A11GA01, Ascorbicacid(vitaminC)",C-Will
"N05AH05, Asenapine",Sycrest
"J05AE08, Atazanavir",Atazanavir Viatris
"C07CB03, Atenololandotherdiuretics",Atenolol / Chloortalidone EG
"C07CB03, Atenololandotherdiuretics",Tenoretic
"C07AB03, Atenolol",Atenolol EG
"C07AB03, Atenolol",Atenolol Teva
"C07AB03, Atenolol",Atenolol Viatris
"C07AB03, Atenolol",Tenormin
"L01XC, Monoclonalantibodies",Tecentriq
"C10AA05, Atorvastatin",Lipitor
"C10AA05, Atorvastatin",Atorvastatine Teva
"C10AA05, Atorvastatin",Atorvastatin HCS
"C10AA05, Atorvastatin",Atorvastatin Sandoz
"C10AA05, Atorvastatin",Totalip
"C10BX11, Atorvastatin,amlodipineandperindopril",Lipertance
"G02CX01, Atosiban",Tractocile
"P01AX06, Atovaquone",Wellvone
"P01BB51, Proguanil,combinations",Atovaquone / Proguanil EG
"P01BB51, Proguanil,combinations",Atovaquone / Proguanil Viatris
"P01BB51, Proguanil,combinations",Malarone
"M03AC04, Atracurium",Tracrium
"G04BE10, Avanafil",Spedra
"L01XE17, Axitinib",Inlyta
"L01BC07, Azacitidine",Vidaza
"L04AX01, Azathioprine",Azathioprin Sandoz
"L04AX01, Azathioprine",Imuran
"L04AX01, Azathioprine",Azathioprine Sandoz
"D10AX03, Azelaicacid",Skinoren
"J01FA10, Azithromycin",Azithromycine EG
"J01FA10, Azithromycin",Azithromycine Sandoz
"J01FA10, Azithromycin",Zitromax
"J01FA10, Azithromycin",Azithromycin AB
"J01FA10, Azithromycin",Azithromycine Teva
"J01DF01, Aztreonam",Cayston
"J01DF01, Aztreonam",Azactam
"L03AX03, BCGvaccine",Oncotice
"M03BX01, Baclofen",Baclofen Aguettant
"M03BX01, Baclofen",Lioresal
"M03BX01, Baclofen",Baclofen Viatris
"R03BA01, Beclometasone",Qvar
"A07EA07, Beclometasone",Clipper
"J04AK05, Bedaquiline",Sirturo
"L04AA26, Belimumab",Benlysta
"L01AA09, Bendamustine",Bendamustine Accord
"L01AA09, Bendamustine",Levact
"D08AJ01, Benzalkonium",Cedium Benzalkonium
"D10AE01, Benzoylperoxide",Pangel
"D10AE01, Benzoylperoxide",Benzac
"J01CE08, Benzathinebenzylpenicillin",Extencin
"J01CE01, Benzylpenicillin",Penicilline
"N07CA01, Betahistine",Betahistine EG
"N07CA01, Betahistine",Betahistine Sandoz
"N07CA01, Betahistine",Betahistine Viatris
"N07CA01, Betahistine",Betaserc
"A16AA06, Betaine",Cystadane
"H02AB01, Betamethasone",Celestone
"H02AB01, Betamethasone",Diprophos
"D05AX52, Calcipotriol,combinations",Dovobet
"D05AX52, Calcipotriol,combinations",Xamiol
"D05AX52, Calcipotriol,combinations",Enstilum
"D01AC20, Combinations",Lotriderm
"D07AC01, Betamethasone",Diprosone
"D07XC01, Betamethasone",Diprosalic
"D07CC01, Betamethasoneandantibiotics",Fucicort
"D07AC01, Betamethasone",Betnelan V
"N07AB02, Bethanechol",Myocholine-Glenwood
"L01XC07, Bevacizumab",Avastin
"L01XX25, Bexarotene",Targretin
"C10AB02, Bezafibrate",Cedur
"C10AB02, Bezafibrate",Eulitop
"L02BB03, Bicalutamide",Bicalutamide EG
"L02BB03, Bicalutamide",Bicalutamide Sandoz
"L02BB03, Bicalutamide",Casodex
"L02BB03, Bicalutamide",Bicalutamide Teva
"D01AC10, Bifonazole",Canestene Derm
"N04AA02, Biperiden",Akineton
"A06AB02, Bisacodyl",Bisacodyl EG
"A06AB02, Bisacodyl",Dulcolax Bisacodyl
"A02BD08, Bismuthsubcitrate,tetracyclineandmetronidazole",Tryplera
"C07BB07, Bisoprololandthiazides",Co-Bisoprolol EG
"C07BB07, Bisoprololandthiazides",Co-Bisoprolol Sandoz
"C07BB07, Bisoprololandthiazides",Co-Bisoprolol Viatris
"C07BB07, Bisoprololandthiazides",Emcoretic
"C07BB07, Bisoprololandthiazides",Lodoz
"C07AB07, Bisoprolol",Bisoprolol EG
"C07AB07, Bisoprolol",Bisoprolol Viatris
"C07AB07, Bisoprolol",Bisoprolol Sandoz
"C07AB07, Bisoprolol",Bisoprolol Teva
"C09BX02, Perindoprilandbisoprolol",Bipressil
"L01DC01, Bleomycin",Bleomycine Sanofi
"L01XC19, Blinatumomab",Blincyto
"L01XX32, Bortezomib",Velcade
"C02KX01, Bosentan",Bosentan Sandoz
"C02KX01, Bosentan",Tracleer
"L01XE14, Bosutinib",Bosulif
"M03AX01, Botulinumtoxin",Botox
"M03AX01, Botulinumtoxin",Xeomeen
"M03AX01, Botulinumtoxin",Azzalure
"M03AX01, Botulinumtoxin",Dysport
"M03AX01, Botulinumtoxin",Vistabel
"L01XC12, Brentuximabvedotin",Adcetris
"D11AX21, Brimonidine",Mirvaso
"N03AX23, Brivaracetam",Briviact
"N05BA08, Bromazepam",Bromazepam EG
"N05BA08, Bromazepam",Lexotan
"G02CB01, Bromocriptine",Parlodel
"N05AD06, Bromperidol",Impromen
"N05CD09, Brotizolam",Lendormin
"R03BA02, Budesonide",Budesonide EG
"R03BA02, Budesonide",Budesonide Teva
"R03BA02, Budesonide",Budesonid Sandoz
"R03BA02, Budesonide",Pulmicort
"R03BA02, Budesonide",Novolizer Budesonide
"A07EA06, Budesonide",Jorveza
"A07EA06, Budesonide",Budenofalk
"A07EA06, Budesonide",Entocort
"C03CA02, Bumetanide",Burinex
"N01BB51, Bupivacaine,combinations",Marcaine avec Adrenaline
"N01BB01, Bupivacaine",Marcaine
"N02AE01, Buprenorphine",Temgesic
"N07BC51, Buprenorphinecombinations",Suboxone
"N02AE01, Buprenorphine",Transtec
"N07BC01, Buprenorphine",Subutex
"N06AX12, Bupropion",Wellbutrin
"N06AX12, Bupropion",Zyban
"L01AB01, Busulfan",Myleran
"B06AC01, C1-inhibitor,plasmaderived",Cinryze
"B06AC01, C1-inhibitor,plasmaderived",Berinert
"L01CD04, Cabazitaxel",Jevtana
"G02CB03, Cabergoline",Cabergoline Teva
"G02CB03, Cabergoline",Dostinex
"G02CB03, Cabergoline",Sostilar
"L01XE26, Cabozantinib",Cabometyx
"A11CC06, Calcifediol",Dedrogyl
"A11CC06, Calcifediol",Defediol
"H05BA01, Calcitonin(salmonsynthetic)",Miacalcic
"A11CC04, Calcitriol",Rocaltrol
"A12AX, Calcium,combinationswithvitaminDand/orotherdrugs",D-Cure Calcium
"A12AX, Calcium,combinationswithvitaminDand/orotherdrugs",D-Vital
"A12AA04, Calciumcarbonate",Cacit
"A12AA04, Calciumcarbonate",Calci-Chew
"D06BB12, Sinecatechins",Veregen
"A10BX11, Canagliflozin",Invokana
"L04AC08, Canakinumab",Ilaris
"C09DA06, Candesartananddiuretics",Atacand Plus
"C09DA06, Candesartananddiuretics",Candesartan / HCTZ Krka
"C09DA06, Candesartananddiuretics",Candesartan Plus HCT EG
"C09DA06, Candesartananddiuretics",Co-Candesartan Sandoz
"C09DA06, Candesartananddiuretics",Co-Candesartan Teva
"C09DA06, Candesartananddiuretics",Co-Candesartan Viatris
"C09CA06, Candesartan",Atacand
"C09CA06, Candesartan",Candesartan EG
"C09CA06, Candesartan",Candesartan Krka
"C09CA06, Candesartan",Candesartan Teva
"C09CA06, Candesartan",Candesartan Sandoz
"L01BC06, Capecitabine",Capecitabine Accord
"L01BC06, Capecitabine",Xeloda
"N01BX04, Capsaicin",Qutenza
"C09AA01, Captopril",Captopril EG
"N03AF01, Carbamazepine",Tegretol
"H01BB03, Carbetocin",Pabal
"A02AD01, Ordinarysaltcombinations",Rennie
"L01XA02, Carboplatin",Carboplatin Accord Healthcare
"L01XA02, Carboplatin",Carboplatine Fresenius Kabi
"L01XA02, Carboplatin",Carbosin
"L01XA02, Carboplatin",Carboplatine Hospira
"G02AD04, Carboprost",Prostin 15M
"L01XX45, Carfilzomib",Kyprolis
"A16AA05, Carglumicacid",Carbaglu
"N05AX15, Cariprazine",Reagila
